id,po_id,po_number,vendor_id,vendor_name,requester_id,requester_name,department_id,department_name,po_date,expected_delivery_date,received_date,currency,payment_term_id,payment_term_name,subtotal,tax,shipping,total,po_status,approval_status,approved_by,approved_at,received_status,shipping_terms,delivery_address,notes,created_at,created_by
1277,PO1277,PO-2024-1277,VEND050,Festo AG & Co. KG,EMP022,Cynthia Lewis,DEPT002,Procurement,2024-07-16,2024-08-27,2024-08-30,INR,PT005,Net 60,269757.54,48556.36,0,318313.9,Closed,Approved,EMP005,2024-07-21,Fully Received,FOB Destination,"567 Oak Ave, New York, NY 50807",Keep in warehouse,2024-07-16T11:00:00Z,Procurement Team
1278,PO1278,PO-2024-1278,VEND100,ZF Friedrichshafen AG,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2024-06-30,2024-07-17,2024-07-21,USD,PT005,Net 60,313052.66,62610.53,334.15,375997.34,Partially Received,Approved,EMP033,2024-07-04,Partially Received,FOB Origin,"860 Main St, Houston, NY 37332",Call before delivery,2024-06-30T12:00:00Z,Sales Team
1279,PO1279,PO-2026-1279,VEND065,Sodexo S.A.,EMP040,Melissa Torres,DEPT010,Executive Management,2026-07-17,2026-08-09,2026-08-08,INR,PT002,Net 15,232776.81,46555.36,0,279332.17,Pending Approval,Draft,None,None,Not Received,Ex-Works,"350 Market St, Houston, IL 12332",Expedite shipping,2026-07-17T11:00:00Z,Sales Team
1280,PO1280,PO-2026-1280,VEND043,Cisco Systems Inc.,EMP006,Amanda Lee,DEPT006,Sales,2026-04-04,2026-05-12,2026-05-07,GBP,PT003,Net 30,499068.25,89832.29,520.56,589421.1,Open,Approved,EMP028,2026-04-05,Not Received,CIF,"639 Park Blvd, Houston, CA 68886",Urgent,2026-04-04T14:00:00Z,IT Team
1281,PO1281,PO-2023-1281,VEND016,New Horizons,EMP027,Nancy Davis,DEPT007,Marketing,2023-05-07,2023-06-17,2023-06-16,GBP,PT005,Net 60,485960.51,97192.1,2959.4,586112.01,Open,Approved,EMP034,2023-05-14,Not Received,CIF,"324 Oak Ave, New York, CA 74157",Expedite shipping,2023-05-07T11:00:00Z,Marketing Team
1282,PO1282,PO-2025-1282,VEND048,Cummins Inc.,EMP032,Susan Clark,DEPT002,Procurement,2025-05-06,2025-05-22,2025-05-21,EUR,PT005,Net 60,131448.47,0,2615.62,134064.09,Cancelled,Submitted,None,None,Not Received,CIF,"495 Oak Ave, Houston, TX 35853",Keep in warehouse,2025-05-06T11:00:00Z,Sales Team
1283,PO1283,PO-2025-1283,VEND010,Tech Solutions Ltd,EMP037,Christopher Lee,DEPT007,Marketing,2025-07-13,2025-08-08,2025-08-13,USD,PT003,Net 30,285049.46,14252.47,4255.17,303557.1,Cancelled,Approved,EMP040,2025-07-18,Not Received,Ex-Works,"321 Market St, Houston, AZ 32808",,2025-07-13T13:00:00Z,Marketing Team
1284,PO1284,PO-2024-1284,VEND007,Staples Inc.,EMP016,Steven Park,DEPT006,Sales,2024-05-30,2024-07-05,2024-07-05,EUR,PT004,Net 45,274484.03,49407.13,0,323891.16,Pending Approval,Approved,EMP011,2024-06-06,Not Received,FOB Destination,"205 Oak Ave, Los Angeles, AZ 66062",Urgent,2024-05-30T17:00:00Z,Procurement Team
1285,PO1285,PO-2023-1285,VEND055,Deloitte & Touche LLP,EMP034,Angela Martinez,DEPT004,Information Technology,2023-06-13,2023-07-25,None,EUR,PT004,Net 45,263509.77,47431.76,3621.16,314562.69,Pending Approval,Approved,EMP009,2023-06-18,Not Received,Ex-Works,"594 Market St, Chicago, AZ 62570",Expedite shipping,2023-06-13T17:00:00Z,Marketing Team
1286,PO1286,PO-2025-1286,VEND072,Republic Services,EMP019,Rachel Rodriguez,DEPT009,Warehouse & Logistics,2025-07-29,2025-08-20,2025-08-18,SEK,PT004,Net 45,276165.56,13808.28,0,289973.84,Closed,Submitted,None,None,Fully Received,CIF,"530 Main St, Houston, IL 91210",Urgent,2025-07-29T16:00:00Z,Sales Team
1287,PO1287,PO-2026-1287,VEND031,FedEx Corporation,EMP002,Sarah Williams,DEPT002,Procurement,2026-12-27,2027-02-09,2027-02-13,SEK,PT002,Net 15,240038.52,0,1541.99,241580.51,Closed,Rejected,None,None,Fully Received,CIF,"999 Market St, Los Angeles, IL 76443",Call before delivery,2026-12-27T12:00:00Z,Finance Team
1288,PO1288,PO-2023-1288,VEND004,Dell Technologies,EMP004,Jessica Martinez,DEPT004,Information Technology,2023-07-13,2023-08-10,2023-08-15,CHF,PT005,Net 60,225807.61,45161.52,0,270969.13,Closed,Approved,EMP002,2023-07-14,Fully Received,CIF,"195 Market St, Chicago, TX 69712",Expedite shipping,2023-07-13T12:00:00Z,Marketing Team
1289,PO1289,PO-2024-1289,VEND031,FedEx Corporation,EMP001,David Chen,DEPT001,Finance,2024-11-25,2024-12-15,2024-12-17,SEK,PT004,Net 45,389962.35,77992.47,1547.17,469501.99,Open,Approved,EMP001,2024-12-01,Not Received,CIF,"910 Market St, New York, IL 69705",Keep in warehouse,2024-11-25T13:00:00Z,Finance Team
1290,PO1290,PO-2023-1290,VEND019,Vanguard Tech,EMP017,Michelle Chen,DEPT007,Marketing,2023-03-15,2023-03-31,2023-04-02,USD,PT006,Net 90,477348.41,47734.84,0,525083.25,Partially Received,Approved,EMP039,2023-03-22,Partially Received,FOB Destination,"871 Main St, Los Angeles, CA 45924",Urgent,2023-03-15T16:00:00Z,Finance Team
1291,PO1291,PO-2026-1291,VEND077,Spectrum Business,EMP038,Stephanie Hall,DEPT008,Legal & Compliance,2026-12-04,2027-01-11,2027-01-10,SEK,PT005,Net 60,24050.15,1202.51,0,25252.66,Closed,Approved,EMP035,2026-12-06,Fully Received,CIF,"821 Oak Ave, Phoenix, CA 97702",Keep in warehouse,2026-12-04T13:00:00Z,IT Team
1292,PO1292,PO-2025-1292,VEND015,Best Buy Corp,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2025-11-08,2025-12-14,2025-12-10,INR,PT004,Net 45,45818.15,4581.81,0,50399.96,Closed,Approved,EMP029,2025-11-09,Fully Received,Ex-Works,"294 Main St, New York, NY 94303",Expedite shipping,2025-11-08T11:00:00Z,Sales Team
1293,PO1293,PO-2025-1293,VEND079,UniFirst Corporation,EMP020,Laura Adams,DEPT010,Executive Management,2025-10-09,2025-11-16,None,USD,PT006,Net 90,484501.38,87210.25,4057.4,575769.03,Open,Rejected,None,None,Not Received,FOB Destination,"382 Park Blvd, Chicago, TX 17187",Expedite shipping,2025-10-09T14:00:00Z,Sales Team
1294,PO1294,PO-2023-1294,VEND018,Summit Systems,EMP023,Richard Martinez,DEPT003,Operations,2023-05-21,2023-06-07,None,EUR,PT007,2/10 Net 30,223683.68,0,0,223683.68,Closed,Approved,EMP008,2023-05-26,Fully Received,FOB Origin,"977 Main St, Los Angeles, NY 49107",Expedite shipping,2023-05-21T12:00:00Z,Procurement Team
1295,PO1295,PO-2025-1295,VEND087,Hilti Corporation,EMP019,Rachel Rodriguez,DEPT009,Warehouse & Logistics,2025-09-07,2025-10-05,2025-10-06,CHF,PT004,Net 45,412311.09,41231.11,3183.44,456725.64,Partially Received,Approved,EMP005,2025-09-11,Partially Received,CIF,"738 Market St, Phoenix, AZ 65076",Keep in warehouse,2025-09-07T17:00:00Z,IT Team
1296,PO1296,PO-2024-1296,VEND076,Comcast Business,EMP016,Steven Park,DEPT006,Sales,2024-10-21,2024-11-13,2024-11-17,GBP,PT004,Net 45,251573.81,25157.38,3673.44,280404.63,Pending Approval,Approved,EMP016,2024-10-24,Not Received,Ex-Works,"482 Park Blvd, Phoenix, AZ 59053",Urgent,2024-10-21T09:00:00Z,Procurement Team
1297,PO1297,PO-2026-1297,VEND005,Microsoft Corporation,EMP022,Cynthia Lewis,DEPT002,Procurement,2026-12-03,2027-01-05,2027-01-04,SEK,PT002,Net 15,269698.69,0,0,269698.69,Open,Approved,EMP016,2026-12-07,Not Received,FOB Destination,"687 Park Blvd, Phoenix, AZ 80919",,2026-12-03T10:00:00Z,Finance Team
1298,PO1298,PO-2025-1298,VEND069,ADT Inc.,EMP031,Charles Robinson,DEPT001,Finance,2025-08-05,2025-08-24,2025-08-19,EUR,PT002,Net 15,339947.81,33994.78,3408.04,377350.63,Cancelled,Approved,EMP018,2025-08-07,Not Received,FOB Destination,"280 Main St, New York, NY 53493",Keep in warehouse,2025-08-05T10:00:00Z,Finance Team
1299,PO1299,PO-2024-1299,VEND098,Michelin North America,EMP033,Timothy Rodriguez,DEPT003,Operations,2024-06-12,2024-07-04,2024-07-07,USD,PT007,2/10 Net 30,125919.15,25183.83,0,151102.98,Closed,Approved,EMP032,2024-06-13,Fully Received,Ex-Works,"679 Market St, Los Angeles, CA 58525",,2024-06-12T16:00:00Z,HR Team
1300,PO1300,PO-2024-1300,VEND013,Quick Logistics,EMP040,Melissa Torres,DEPT010,Executive Management,2024-04-10,2024-05-04,2024-04-29,GBP,PT003,Net 30,219384.89,0,0,219384.89,Open,Submitted,None,None,Not Received,CIF,"506 Oak Ave, Houston, AZ 65003",Call before delivery,2024-04-10T14:00:00Z,Finance Team
1301,PO1301,PO-2025-1301,VEND062,Accenture PLC,EMP034,Angela Martinez,DEPT004,Information Technology,2025-06-22,2025-07-20,2025-07-21,USD,PT003,Net 30,89952.9,8995.29,4562.78,103510.97,Closed,Approved,EMP024,2025-06-23,Fully Received,FOB Destination,"248 Oak Ave, Houston, TX 44301",Urgent,2025-06-22T16:00:00Z,HR Team
1302,PO1302,PO-2026-1302,VEND062,Accenture PLC,EMP024,Kimberly White,DEPT004,Information Technology,2026-02-08,2026-02-24,2026-02-27,USD,PT006,Net 90,62766.4,0,1806.07,64572.47,Open,Approved,EMP017,2026-02-15,Not Received,CIF,"642 Main St, Phoenix, NY 53280",Call before delivery,2026-02-08T14:00:00Z,Procurement Team
1303,PO1303,PO-2023-1303,VEND028,Emerson Electric Co.,EMP040,Melissa Torres,DEPT010,Executive Management,2023-06-09,2023-07-20,2023-07-22,INR,PT004,Net 45,36341.21,6541.42,0,42882.63,Partially Received,Approved,EMP009,2023-06-16,Partially Received,FOB Origin,"188 Oak Ave, Phoenix, CA 46475",,2023-06-09T15:00:00Z,IT Team
1304,PO1304,PO-2024-1304,VEND078,Cintas Corporation,EMP019,Rachel Rodriguez,DEPT009,Warehouse & Logistics,2024-06-18,2024-07-26,2024-07-27,USD,PT003,Net 30,263474.76,13173.74,0,276648.5,Pending Approval,Approved,EMP019,2024-06-21,Not Received,FOB Origin,"321 Market St, New York, IL 42598",,2024-06-18T15:00:00Z,Marketing Team
1305,PO1305,PO-2026-1305,VEND065,Sodexo S.A.,EMP033,Timothy Rodriguez,DEPT003,Operations,2026-06-11,2026-07-20,2026-07-24,INR,PT001,Immediate,83332.63,4166.63,2952.93,90452.19,Closed,Approved,EMP002,2026-06-13,Fully Received,FOB Destination,"425 Main St, Houston, IL 64277",Urgent,2026-06-11T08:00:00Z,Finance Team
1306,PO1306,PO-2025-1306,VEND076,Comcast Business,EMP013,Kevin Moore,DEPT003,Operations,2025-10-21,2025-11-19,2025-11-19,GBP,PT001,Immediate,362809.27,72561.85,0,435371.12,Closed,Approved,EMP005,2025-10-25,Fully Received,FOB Origin,"793 Main St, New York, IL 73406",,2025-10-21T10:00:00Z,HR Team
1307,PO1307,PO-2024-1307,VEND047,Apple Inc.,EMP003,Michael Johnson,DEPT003,Operations,2024-05-13,2024-06-03,2024-06-04,GBP,PT004,Net 45,214913.4,42982.68,1161.02,259057.1,Closed,Approved,EMP024,2024-05-17,Fully Received,CIF,"406 Oak Ave, New York, NY 28953",Urgent,2024-05-13T09:00:00Z,Finance Team
1308,PO1308,PO-2026-1308,VEND079,UniFirst Corporation,EMP004,Jessica Martinez,DEPT004,Information Technology,2026-06-17,2026-07-28,2026-08-02,USD,PT004,Net 45,435283.13,87056.63,581.32,522921.08,Open,Approved,EMP013,2026-06-19,Not Received,FOB Destination,"140 Main St, New York, CA 92422",Urgent,2026-06-17T11:00:00Z,HR Team
1309,PO1309,PO-2026-1309,VEND065,Sodexo S.A.,EMP030,Elizabeth Miller,DEPT010,Executive Management,2026-04-11,2026-05-05,None,INR,PT006,Net 90,400407.79,40040.78,1740.01,442188.58,Closed,Approved,EMP001,2026-04-12,Fully Received,FOB Origin,"864 Main St, Phoenix, TX 99547",Call before delivery,2026-04-11T09:00:00Z,IT Team
1310,PO1310,PO-2024-1310,VEND031,FedEx Corporation,EMP040,Melissa Torres,DEPT010,Executive Management,2024-02-27,2024-04-07,None,SEK,PT006,Net 90,74513.61,13412.45,0,87926.06,Open,Submitted,None,None,Not Received,CIF,"428 Market St, Houston, AZ 16788",Expedite shipping,2024-02-27T08:00:00Z,HR Team
1311,PO1311,PO-2024-1311,VEND023,Caterpillar Inc.,EMP022,Cynthia Lewis,DEPT002,Procurement,2024-02-03,2024-02-26,2024-02-28,INR,PT006,Net 90,89676.47,17935.29,80.63,107692.39,Open,Approved,EMP009,2024-02-06,Not Received,CIF,"500 Park Blvd, Houston, NY 58523",,2024-02-03T09:00:00Z,Procurement Team
1312,PO1312,PO-2026-1312,VEND095,SKF Group,EMP031,Charles Robinson,DEPT001,Finance,2026-07-17,2026-08-20,None,GBP,PT006,Net 90,15535.82,3107.16,3937.36,22580.34,Partially Received,Draft,None,None,Partially Received,FOB Destination,"528 Market St, Los Angeles, CA 28882",Call before delivery,2026-07-17T13:00:00Z,Marketing Team
1313,PO1313,PO-2026-1313,VEND089,DeWalt Industrial Tool Co.,EMP022,Cynthia Lewis,DEPT002,Procurement,2026-04-23,2026-05-09,2026-05-12,INR,PT003,Net 30,119330.4,11933.04,0,131263.44,Open,Approved,EMP039,2026-04-27,Not Received,FOB Destination,"995 Main St, Phoenix, IL 16703",Expedite shipping,2026-04-23T15:00:00Z,Sales Team
1314,PO1314,PO-2025-1314,VEND095,SKF Group,EMP025,Jason Harris,DEPT005,Human Resources,2025-05-31,2025-06-16,None,GBP,PT006,Net 90,228173.79,0,0,228173.79,Open,Rejected,None,None,Not Received,CIF,"168 Market St, Chicago, CA 75757",,2025-05-31T15:00:00Z,HR Team
1315,PO1315,PO-2026-1315,VEND021,Johnson Controls,EMP032,Susan Clark,DEPT002,Procurement,2026-02-10,2026-03-10,None,USD,PT001,Immediate,467928.55,93585.71,308.53,561822.79,Closed,Approved,EMP037,2026-02-15,Fully Received,CIF,"249 Market St, Los Angeles, TX 59328",Call before delivery,2026-02-10T16:00:00Z,Marketing Team
1316,PO1316,PO-2023-1316,VEND014,Modern Office Co,EMP035,Joseph Wilson,DEPT005,Human Resources,2023-04-06,2023-05-13,2023-05-09,USD,PT001,Immediate,73281.6,14656.32,4836.04,92773.96,Closed,Approved,EMP037,2023-04-12,Fully Received,Ex-Works,"972 Main St, New York, CA 66101",Urgent,2023-04-06T15:00:00Z,Sales Team
1317,PO1317,PO-2023-1317,VEND087,Hilti Corporation,EMP030,Elizabeth Miller,DEPT010,Executive Management,2023-11-28,2023-12-29,None,CHF,PT002,Net 15,342419.61,61635.53,3358.3,407413.44,Partially Received,Approved,EMP017,2023-12-02,Partially Received,Ex-Works,"796 Oak Ave, Phoenix, CA 71313",Keep in warehouse,2023-11-28T10:00:00Z,Procurement Team
1318,PO1318,PO-2025-1318,VEND069,ADT Inc.,EMP011,Daniel Anderson,DEPT001,Finance,2025-02-26,2025-04-08,None,EUR,PT001,Immediate,210564.44,10528.22,0,221092.66,Closed,Approved,EMP024,2025-02-27,Fully Received,FOB Destination,"858 Park Blvd, New York, AZ 56014",Expedite shipping,2025-02-26T16:00:00Z,Marketing Team
1319,PO1319,PO-2023-1319,VEND048,Cummins Inc.,EMP017,Michelle Chen,DEPT007,Marketing,2023-10-05,2023-11-08,2023-11-03,EUR,PT005,Net 60,471709.74,84907.75,1712.51,558330,Closed,Approved,EMP002,2023-10-06,Fully Received,FOB Destination,"731 Main St, Chicago, IL 73964",Keep in warehouse,2023-10-05T14:00:00Z,Procurement Team
1320,PO1320,PO-2024-1320,VEND098,Michelin North America,EMP029,Jennifer Lee,DEPT009,Warehouse & Logistics,2024-11-06,2024-12-11,None,USD,PT001,Immediate,442484.58,44248.46,0,486733.04,Closed,Approved,EMP013,2024-11-08,Fully Received,FOB Origin,"946 Main St, New York, CA 26462",Urgent,2024-11-06T17:00:00Z,Finance Team
1321,PO1321,PO-2025-1321,VEND033,Maersk Line,EMP004,Jessica Martinez,DEPT004,Information Technology,2025-07-05,2025-07-20,2025-07-22,SEK,PT006,Net 90,119370.63,0,0,119370.63,Open,Submitted,None,None,Not Received,FOB Origin,"596 Oak Ave, Phoenix, IL 49903",,2025-07-05T10:00:00Z,IT Team
1322,PO1322,PO-2025-1322,VEND026,General Electric,EMP001,David Chen,DEPT001,Finance,2025-05-11,2025-06-06,2025-06-02,SEK,PT002,Net 15,214009.45,21400.94,3766.78,239177.17,Closed,Submitted,None,None,Fully Received,FOB Origin,"486 Market St, Chicago, IL 59407",Call before delivery,2025-05-11T10:00:00Z,Finance Team
1323,PO1323,PO-2024-1323,VEND006,Amazon Business,EMP027,Nancy Davis,DEPT007,Marketing,2024-07-14,2024-08-09,2024-08-04,SEK,PT007,2/10 Net 30,319241.05,57463.39,4032.74,380737.18,Partially Received,Approved,EMP026,2024-07-19,Partially Received,CIF,"633 Market St, Houston, IL 17603",Urgent,2024-07-14T12:00:00Z,HR Team
1324,PO1324,PO-2024-1324,VEND062,Accenture PLC,EMP031,Charles Robinson,DEPT001,Finance,2024-04-22,2024-05-09,None,USD,PT005,Net 60,460418.64,46041.86,0,506460.5,Pending Approval,Approved,EMP013,2024-04-25,Not Received,Ex-Works,"145 Park Blvd, Phoenix, TX 36431",,2024-04-22T10:00:00Z,Marketing Team
1325,PO1325,PO-2024-1325,VEND052,Moody's Analytics,EMP020,Laura Adams,DEPT010,Executive Management,2024-12-14,2025-01-11,2025-01-11,GBP,PT003,Net 30,79937.18,14388.69,3589.31,97915.18,Closed,Approved,EMP040,2024-12-19,Fully Received,FOB Destination,"224 Oak Ave, Chicago, NY 54459",Urgent,2024-12-14T14:00:00Z,IT Team
1326,PO1326,PO-2023-1326,VEND089,DeWalt Industrial Tool Co.,EMP020,Laura Adams,DEPT010,Executive Management,2023-03-21,2023-04-06,2023-04-04,INR,PT003,Net 30,320119.86,57621.57,0,377741.43,Open,Approved,EMP014,2023-03-28,Not Received,FOB Origin,"413 Market St, Phoenix, TX 77759",Keep in warehouse,2023-03-21T15:00:00Z,Procurement Team
1327,PO1327,PO-2026-1327,VEND024,Schneider Electric,EMP033,Timothy Rodriguez,DEPT003,Operations,2026-12-22,2027-01-29,2027-01-30,USD,PT002,Net 15,97125.89,17482.66,0,114608.55,Partially Received,Approved,EMP026,2026-12-23,Partially Received,CIF,"806 Oak Ave, Los Angeles, NY 73070",,2026-12-22T15:00:00Z,Procurement Team
1328,PO1328,PO-2024-1328,VEND058,KPMG LLP,EMP015,Mark Davis,DEPT005,Human Resources,2024-01-05,2024-02-09,2024-02-06,GBP,PT006,Net 90,176003.11,17600.31,0,193603.42,Closed,Approved,EMP031,2024-01-09,Fully Received,Ex-Works,"715 Park Blvd, Chicago, IL 14054",Urgent,2024-01-05T12:00:00Z,Finance Team
1329,PO1329,PO-2023-1329,VEND100,ZF Friedrichshafen AG,EMP001,David Chen,DEPT001,Finance,2023-02-20,2023-03-16,2023-03-21,USD,PT004,Net 45,315702.26,56826.41,3752.8,376281.47,Cancelled,Rejected,None,None,Not Received,FOB Origin,"573 Park Blvd, Phoenix, TX 15817",Call before delivery,2023-02-20T10:00:00Z,HR Team
1330,PO1330,PO-2026-1330,VEND083,MSC Industrial Direct,EMP006,Amanda Lee,DEPT006,Sales,2026-02-21,2026-03-20,2026-03-19,SEK,PT004,Net 45,278214.47,50078.6,2625.94,330919.01,Cancelled,Approved,EMP012,2026-02-25,Not Received,FOB Origin,"622 Oak Ave, Chicago, IL 81649",,2026-02-21T16:00:00Z,HR Team
1331,PO1331,PO-2026-1331,VEND017,Pinnacle Partners,EMP027,Nancy Davis,DEPT007,Marketing,2026-08-12,2026-09-08,2026-09-04,CHF,PT004,Net 45,282566.57,0,0,282566.57,Partially Received,Approved,EMP032,2026-08-19,Partially Received,FOB Destination,"657 Park Blvd, New York, NY 38836",Urgent,2026-08-12T10:00:00Z,Marketing Team
1332,PO1332,PO-2023-1332,VEND022,Siemens AG,EMP023,Richard Martinez,DEPT003,Operations,2023-08-21,2023-09-22,2023-09-21,USD,PT003,Net 30,474309.01,47430.9,1908.3,523648.21,Closed,Submitted,None,None,Fully Received,FOB Origin,"597 Main St, Los Angeles, TX 39117",Urgent,2023-08-21T15:00:00Z,Sales Team
1333,PO1333,PO-2024-1333,VEND060,Boston Consulting Group,EMP001,David Chen,DEPT001,Finance,2024-05-29,2024-06-26,2024-06-25,SEK,PT003,Net 30,375100.6,75020.12,2626.56,452747.28,Closed,Approved,EMP026,2024-05-31,Fully Received,FOB Destination,"486 Oak Ave, Chicago, TX 94298",Call before delivery,2024-05-29T15:00:00Z,IT Team
1334,PO1334,PO-2023-1334,VEND056,PricewaterhouseCoopers LLP,EMP023,Richard Martinez,DEPT003,Operations,2023-06-10,2023-07-15,2023-07-18,EUR,PT005,Net 60,468662.02,23433.1,0,492095.12,Closed,Approved,EMP014,2023-06-17,Fully Received,FOB Destination,"692 Park Blvd, Los Angeles, IL 87083",Urgent,2023-06-10T10:00:00Z,Finance Team
1335,PO1335,PO-2023-1335,VEND002,Samira Hadid,EMP006,Amanda Lee,DEPT006,Sales,2023-05-25,2023-07-07,None,INR,PT001,Immediate,372739.09,37273.91,0,410013,Closed,Approved,EMP018,2023-05-26,Fully Received,Ex-Works,"429 Market St, Los Angeles, AZ 12638",Urgent,2023-05-25T12:00:00Z,HR Team
1336,PO1336,PO-2026-1336,VEND094,Timken Company,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2026-11-22,2026-12-19,2026-12-19,SEK,PT003,Net 30,287697.74,14384.89,0,302082.63,Closed,Approved,EMP030,2026-11-24,Fully Received,FOB Destination,"778 Oak Ave, Los Angeles, CA 98559",Keep in warehouse,2026-11-22T11:00:00Z,Marketing Team
1337,PO1337,PO-2023-1337,VEND005,Microsoft Corporation,EMP028,Peter Garcia,DEPT008,Legal & Compliance,2023-06-16,2023-07-06,2023-07-06,SEK,PT002,Net 15,228164.41,41069.59,0,269234,Open,Approved,EMP002,2023-06-21,Not Received,Ex-Works,"205 Oak Ave, Phoenix, IL 66527",Expedite shipping,2023-06-16T15:00:00Z,Marketing Team
1338,PO1338,PO-2025-1338,VEND047,Apple Inc.,EMP037,Christopher Lee,DEPT007,Marketing,2025-07-02,2025-08-01,2025-08-05,GBP,PT001,Immediate,131815.05,6590.75,916.1,139321.9,Partially Received,Approved,EMP005,2025-07-03,Partially Received,FOB Destination,"666 Oak Ave, Phoenix, CA 60311",Urgent,2025-07-02T12:00:00Z,Marketing Team
1339,PO1339,PO-2024-1339,VEND080,Ecolab Inc.,EMP025,Jason Harris,DEPT005,Human Resources,2024-04-29,2024-06-12,2024-06-11,INR,PT003,Net 30,306255.81,30625.58,120.35,337001.74,Partially Received,Submitted,None,None,Partially Received,FOB Destination,"514 Park Blvd, Chicago, AZ 39046",Keep in warehouse,2024-04-29T11:00:00Z,HR Team
1340,PO1340,PO-2024-1340,VEND026,General Electric,EMP024,Kimberly White,DEPT004,Information Technology,2024-10-06,2024-11-15,2024-11-18,SEK,PT002,Net 15,121539.89,24307.98,230.92,146078.79,Partially Received,Approved,EMP039,2024-10-09,Partially Received,FOB Destination,"603 Main St, New York, AZ 18202",Call before delivery,2024-10-06T10:00:00Z,Finance Team
1341,PO1341,PO-2023-1341,VEND086,W.W. Grainger International,EMP023,Richard Martinez,DEPT003,Operations,2023-04-25,2023-06-05,2023-06-02,EUR,PT005,Net 60,324313.82,32431.38,766.14,357511.34,Closed,Approved,EMP017,2023-04-27,Fully Received,Ex-Works,"369 Market St, Los Angeles, TX 85772",,2023-04-25T15:00:00Z,Finance Team
1342,PO1342,PO-2024-1342,VEND054,"FTI Consulting, Inc.",EMP024,Kimberly White,DEPT004,Information Technology,2024-10-03,2024-11-16,2024-11-18,USD,PT005,Net 60,406113.57,0,2148.48,408262.05,Closed,Approved,EMP009,2024-10-04,Fully Received,FOB Destination,"833 Main St, Phoenix, CA 58279",Expedite shipping,2024-10-03T13:00:00Z,Marketing Team
1343,PO1343,PO-2026-1343,VEND019,Vanguard Tech,EMP040,Melissa Torres,DEPT010,Executive Management,2026-07-16,2026-08-10,2026-08-13,USD,PT007,2/10 Net 30,137173.46,0,0,137173.46,Pending Approval,Approved,EMP016,2026-07-19,Not Received,Ex-Works,"167 Oak Ave, Houston, NY 11986",,2026-07-16T15:00:00Z,Marketing Team
1344,PO1344,PO-2023-1344,VEND003,IMPORTING COMPANY,EMP020,Laura Adams,DEPT010,Executive Management,2023-08-05,2023-09-12,None,GBP,PT007,2/10 Net 30,251524.21,0,0,251524.21,Open,Approved,EMP021,2023-08-07,Not Received,FOB Destination,"892 Main St, Houston, IL 69298",Expedite shipping,2023-08-05T14:00:00Z,IT Team
