id,invoice_id,invoice_number,po_number,po_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,discount,shipping,tax_rate,tax_amount,total,status,payment_status,payment_date,created_by,created_at,approved_by,approved_at,validation_status,validation_errors,ocr_confidence,attachment_name,notes
2281,INVREC02281,INV-02281,PO-2023-1063,PO1063,VEND033,Maersk Line,2023-06-20,2023-07-20,SEK,415056.22,0,0,5,20752.81,435809.03,Paid,Paid,2023-07-06,OCR Workflow,2023-06-20T00:00:00Z,EMP018,2023-06-23,Passed,,93.7,INV-02281.pdf,Three-way match completed.
2282,INVREC02282,INV-02282,PO-2024-1416,PO1416,VEND048,Cummins Inc.,2024-02-22,2024-03-23,EUR,16662.98,0,0,5,833.15,17496.13,Paid,Paid,2024-03-09,System Integration,2024-02-22T00:00:00Z,EMP040,2024-02-29,Passed,,92.8,INV-02282.pdf,Matched successfully against PO.
2283,INVREC02283,INV-02283,PO-2024-0546,PO0546,VEND051,Thomson Reuters,2024-06-27,2024-07-12,USD,304504.47,9473.01,0,18,54810.8,359315.27,Paid,Paid,2024-07-01,System Integration,2024-06-27T00:00:00Z,EMP028,2024-07-02,Passed,,92.1,INV-02283.pdf,Invoice under review.
2284,INVREC02284,INV-02284,PO-2026-0425,PO0425,VEND047,Apple Inc.,2026-08-02,2026-09-01,GBP,307816.49,0,0,18,55406.97,363223.46,Paid,Paid,2026-08-15,System Integration,2026-08-02T00:00:00Z,EMP019,2026-08-06,Passed,,92.3,INV-02284.pdf,Payment pending approval.
2285,INVREC02285,INV-02285,PO-2026-1185,PO1185,VEND062,Accenture PLC,2026-09-23,2026-10-23,USD,164405.98,0,0,20,32881.2,197287.18,Paid,Paid,2026-10-08,OCR Workflow,2026-09-23T00:00:00Z,EMP040,2026-09-30,Passed,,95.4,INV-02285.pdf,Ready for payment.
2286,INVREC02286,INV-02286,PO-2024-1262,PO1262,VEND066,Jones Lang LaSalle,2024-11-07,2025-01-06,CHF,223123.12,0,0,5,11156.16,234279.28,Paid,Paid,2024-11-16,System Integration,2024-11-07T00:00:00Z,EMP004,2024-11-09,Passed,,88.6,INV-02286.pdf,Three-way match completed.
2287,INVREC02287,INV-02287,PO-2023-0566,PO0566,VEND062,Accenture PLC,2023-09-08,2023-11-07,USD,499613.87,0,2638.99,5,24980.69,527233.55,Pending,Unpaid,None,System Integration,2023-09-08T00:00:00Z,None,None,Pending Approval,,88.9,INV-02287.pdf,Ready for payment.
2288,INVREC02288,INV-02288,PO-2025-1298,PO1298,VEND069,ADT Inc.,2025-09-03,2025-09-18,EUR,339947.81,0,3408.04,10,33994.78,377350.63,Rejected,Unpaid,None,Manual Entry,2025-09-03T00:00:00Z,EMP015,2025-09-07,Passed,,99.9,INV-02288.pdf,Matched successfully against PO.
2289,INVREC02289,INV-02289,PO-2025-0239,PO0239,VEND100,ZF Friedrichshafen AG,2025-02-19,2025-03-06,USD,58855.57,1977.51,0,5,2942.78,61798.35,Paid,Paid,2025-02-21,Manual Entry,2025-02-19T00:00:00Z,EMP024,2025-02-23,Passed,,88.8,INV-02289.pdf,Payment pending approval.
2290,INVREC02290,INV-02290,PO-2024-1405,PO1405,VEND087,Hilti Corporation,2024-02-15,2024-03-16,CHF,260458.81,0,2781.6,0,0,263240.41,Rejected,Unpaid,None,Manual Entry,2024-02-15T00:00:00Z,EMP016,2024-02-19,Passed,,98.7,INV-02290.pdf,Matched successfully against PO.
2291,INVREC02291,INV-02291,PO-2024-0743,PO0743,VEND009,Office Furniture World,2024-09-07,2024-10-07,USD,415937,0,977.23,18,74868.66,491782.89,Pending,Unpaid,None,Manual Entry,2024-09-07T00:00:00Z,None,None,Pending Approval,,93,INV-02291.pdf,Ready for payment.
2292,INVREC02292,INV-02292,PO-2025-0061,PO0061,VEND042,"VMware, Inc.",2025-05-25,2025-07-24,SEK,486960.04,0,0,5,24348,511308.04,Rejected,Unpaid,None,System Integration,2025-05-25T00:00:00Z,EMP021,2025-05-27,Passed,,99.4,INV-02292.pdf,Payment pending approval.
2293,INVREC02293,INV-02293,PO-2023-0859,PO0859,VEND023,Caterpillar Inc.,2023-11-06,2023-11-21,INR,164018,0,4346.05,0,0,168364.05,Paid,Paid,2023-11-21,Manual Entry,2023-11-06T00:00:00Z,EMP018,2023-11-08,Passed,,91.3,INV-02293.pdf,Payment pending approval.
2294,INVREC02294,INV-02294,PO-2024-0172,PO0172,VEND025,ABB Ltd,2024-05-06,2024-07-05,GBP,357303.23,0,1826.53,18,64314.58,423444.34,Paid,Paid,2024-05-16,OCR Workflow,2024-05-06T00:00:00Z,EMP036,2024-05-11,Passed,,99,INV-02294.pdf,Invoice under review.
2295,INVREC02295,INV-02295,PO-2024-0380,PO0380,VEND022,Siemens AG,2024-03-04,2024-03-04,USD,328438.35,13220.51,0,18,59118.9,387557.25,Paid,Paid,2024-03-04,System Integration,2024-03-04T00:00:00Z,EMP022,2024-03-09,Passed,,89.1,INV-02295.pdf,Payment pending approval.
2296,INVREC02296,INV-02296,PO-2026-1389,PO1389,VEND067,"CBRE Group, Inc.",2026-09-13,2026-10-13,EUR,493114.27,0,0,10,49311.43,542425.7,Paid,Paid,2026-10-01,System Integration,2026-09-13T00:00:00Z,EMP036,2026-09-17,Passed,,94.9,INV-02296.pdf,Three-way match completed.
2297,INVREC02297,INV-02297,PO-2023-0026,PO0026,VEND064,Aramark Corporation,2023-02-05,2023-03-07,EUR,138224.58,0,0,0,0,138224.58,Paid,Paid,2023-02-13,Manual Entry,2023-02-05T00:00:00Z,EMP011,2023-02-06,Passed,,97.7,INV-02297.pdf,Payment pending approval.
2298,INVREC02298,INV-02298,PO-2025-1392,PO1392,VEND042,"VMware, Inc.",2025-04-13,2025-05-13,SEK,221686.56,0,0,18,39903.58,261590.14,Paid,Paid,2025-04-27,System Integration,2025-04-13T00:00:00Z,EMP008,2025-04-15,Passed,,89.1,INV-02298.pdf,Three-way match completed.
2299,INVREC02299,INV-02299,PO-2026-1261,PO1261,VEND005,Microsoft Corporation,2026-05-01,2026-05-31,SEK,78321.95,0,2788.74,5,3916.1,85026.79,Rejected,Unpaid,None,Manual Entry,2026-05-01T00:00:00Z,EMP026,2026-05-04,Passed,,97.8,INV-02299.pdf,Ready for payment.
2300,INVREC02300,INV-02300,PO-2025-0949,PO0949,VEND080,Ecolab Inc.,2025-06-14,2025-06-14,INR,243353.86,0,0,10,24335.39,267689.25,Paid,Paid,2025-06-14,Manual Entry,2025-06-14T00:00:00Z,EMP013,2025-06-21,Passed,,98.7,INV-02300.pdf,Ready for payment.
2301,INVREC02301,INV-02301,PO-2024-1194,PO1194,VEND061,Bain & Company,2024-08-19,2024-09-18,INR,249669.34,4466.45,0,20,49933.87,299603.21,Pending,Unpaid,None,System Integration,2024-08-19T00:00:00Z,None,None,Pending Approval,,95.7,INV-02301.pdf,Matched successfully against PO.
2302,INVREC02302,INV-02302,PO-2026-0244,PO0244,VEND005,Microsoft Corporation,2026-05-25,2026-05-25,SEK,231512.45,0,0,0,0,231512.45,Paid,Paid,2026-05-25,OCR Workflow,2026-05-25T00:00:00Z,EMP039,2026-05-26,Passed,,94.7,INV-02302.pdf,Ready for payment.
2303,INVREC02303,INV-02303,PO-2023-1237,PO1237,VEND087,Hilti Corporation,2023-12-19,2024-01-18,CHF,214594.66,0,183,20,42918.93,257696.59,Rejected,Unpaid,None,System Integration,2023-12-19T00:00:00Z,EMP035,2023-12-23,Passed,,93.2,INV-02303.pdf,Matched successfully against PO.
2304,INVREC02304,INV-02304,PO-2024-0889,PO0889,VEND067,"CBRE Group, Inc.",2024-12-05,2025-01-04,EUR,233767.67,8694.02,0,0,0,233767.67,Paid,Paid,2024-12-23,Manual Entry,2024-12-05T00:00:00Z,EMP011,2024-12-06,Passed,,94.1,INV-02304.pdf,Ready for payment.
2305,INVREC02305,INV-02305,PO-2026-1114,PO1114,VEND017,Pinnacle Partners,2026-09-02,2026-10-17,CHF,278577.33,0,0,18,50143.92,328721.25,Paid,Paid,2026-09-04,Manual Entry,2026-09-02T00:00:00Z,EMP037,2026-09-04,Passed,,85.8,INV-02305.pdf,Invoice under review.
2306,INVREC02306,INV-02306,PO-2025-1180,PO1180,VEND057,Ernst & Young LLP,2025-05-09,2025-06-23,INR,368784.53,5677.86,4125.45,0,0,372909.98,Paid,Paid,2025-05-22,System Integration,2025-05-09T00:00:00Z,EMP035,2025-05-16,Passed,,98.6,INV-02306.pdf,Invoice under review.
2307,INVREC02307,INV-02307,PO-2023-0301,PO0301,VEND037,Atlas Air Worldwide,2023-12-02,2024-01-01,CHF,114863.09,0,4410.07,20,22972.62,142245.78,Paid,Paid,2023-12-05,OCR Workflow,2023-12-02T00:00:00Z,EMP018,2023-12-07,Passed,,96.8,INV-02307.pdf,Ready for payment.
2308,INVREC02308,INV-02308,PO-2026-0516,PO0516,VEND010,Tech Solutions Ltd,2026-08-31,2026-08-31,USD,176251.94,0,4050.14,10,17625.19,197927.27,Paid,Paid,2026-08-31,System Integration,2026-08-31T00:00:00Z,EMP025,2026-09-01,Passed,,92.5,INV-02308.pdf,Three-way match completed.
2309,INVREC02309,INV-02309,PO-2025-1157,PO1157,VEND052,Moody's Analytics,2025-12-15,2026-02-13,GBP,74979.81,0,0,0,0,74979.81,Rejected,Unpaid,None,Manual Entry,2025-12-15T00:00:00Z,EMP016,2025-12-19,Passed,,99.9,INV-02309.pdf,Payment pending approval.
2310,INVREC02310,INV-02310,PO-2024-0976,PO0976,VEND046,Lenovo Group Limited,2024-07-18,2024-08-02,INR,113789.52,3189.99,695.29,5,5689.48,120174.29,Paid,Paid,2024-07-20,OCR Workflow,2024-07-18T00:00:00Z,EMP008,2024-07-24,Passed,,85.3,INV-02310.pdf,Invoice under review.
2311,INVREC02311,INV-02311,PO-2026-0487,PO0487,VEND005,Microsoft Corporation,2026-11-06,2026-11-06,SEK,321463.97,0,0,5,16073.2,337537.17,Rejected,Unpaid,None,System Integration,2026-11-06T00:00:00Z,EMP012,2026-11-12,Passed,,95.7,INV-02311.pdf,Payment pending approval.
2312,INVREC02312,INV-02312,PO-2024-0119,PO0119,VEND057,Ernst & Young LLP,2024-12-13,2025-01-12,INR,77002.17,910.02,0,20,15400.43,92402.6,Pending,Unpaid,None,System Integration,2024-12-13T00:00:00Z,None,None,Pending Approval,,91.3,INV-02312.pdf,Three-way match completed.
2313,INVREC02313,INV-02313,PO-2024-0380,PO0380,VEND022,Siemens AG,2024-03-11,2024-03-11,USD,328438.35,6592.91,0,18,59118.9,387557.25,Paid,Paid,2024-03-11,OCR Workflow,2024-03-11T00:00:00Z,EMP001,2024-03-17,Passed,,85.1,INV-02313.pdf,Invoice under review.
2314,INVREC02314,INV-02314,PO-2024-0349,PO0349,VEND087,Hilti Corporation,2024-12-05,2025-01-04,CHF,18788.47,0,2957.73,20,3757.69,25503.89,Rejected,Unpaid,None,OCR Workflow,2024-12-05T00:00:00Z,None,None,Rejected,Invoice amount mismatch,96.8,INV-02314.pdf,Payment pending approval.
2315,INVREC02315,INV-02315,PO-2026-0954,PO0954,VEND037,Atlas Air Worldwide,2026-09-08,2026-10-08,CHF,75481.87,0,1121.39,10,7548.19,84151.45,Rejected,Unpaid,None,System Integration,2026-09-08T00:00:00Z,EMP009,2026-09-12,Passed,,89.4,INV-02315.pdf,Matched successfully against PO.
2316,INVREC02316,INV-02316,PO-2023-0160,PO0160,VEND077,Spectrum Business,2023-08-10,2023-09-09,SEK,340691.59,0,3168.6,18,61324.49,405184.68,Paid,Paid,2023-08-19,System Integration,2023-08-10T00:00:00Z,EMP001,2023-08-15,Passed,,86.8,INV-02316.pdf,Invoice under review.
2317,INVREC02317,INV-02317,PO-2024-0066,PO0066,VEND053,S&P Global Inc.,2024-12-29,2025-01-28,SEK,191749.69,6238.07,4022.59,5,9587.48,205359.76,Paid,Paid,2025-01-09,System Integration,2024-12-29T00:00:00Z,EMP009,2025-01-04,Passed,,99.7,INV-02317.pdf,Payment pending approval.
2318,INVREC02318,INV-02318,PO-2024-0076,PO0076,VEND038,Penske Logistics,2024-11-19,2024-11-19,SEK,343195.91,0,633.58,20,68639.18,412468.67,Paid,Paid,2024-11-19,Manual Entry,2024-11-19T00:00:00Z,EMP002,2024-11-23,Passed,,91.1,INV-02318.pdf,Ready for payment.
2319,INVREC02319,INV-02319,PO-2024-1370,PO1370,VEND054,"FTI Consulting, Inc.",2024-05-16,2024-07-15,USD,286450.19,8581.39,0,10,28645.02,315095.21,Rejected,Unpaid,None,Manual Entry,2024-05-16T00:00:00Z,EMP034,2024-05-23,Passed,,87.3,INV-02319.pdf,Invoice under review.
2320,INVREC02320,INV-02320,PO-2024-1486,PO1486,VEND043,Cisco Systems Inc.,2024-04-26,2024-05-26,GBP,189595.92,0,0,5,9479.8,199075.72,Rejected,Unpaid,None,Manual Entry,2024-04-26T00:00:00Z,EMP016,2024-04-29,Passed,,99.2,INV-02320.pdf,Payment pending approval.
2321,INVREC02321,INV-02321,PO-2026-0577,PO0577,VEND048,Cummins Inc.,2026-06-26,2026-07-26,EUR,356381.91,0,3618.4,10,35638.19,395638.5,Paid,Paid,2026-07-04,OCR Workflow,2026-06-26T00:00:00Z,EMP023,2026-06-28,Passed,,88.1,INV-02321.pdf,Three-way match completed.
2322,INVREC02322,INV-02322,PO-2025-1050,PO1050,VEND080,Ecolab Inc.,2025-07-14,2025-08-13,INR,327150.26,0,1227.28,10,32715.03,361092.57,Rejected,Unpaid,None,System Integration,2025-07-14T00:00:00Z,EMP001,2025-07-17,Passed,,91.5,INV-02322.pdf,Invoice under review.
2323,INVREC02323,INV-02323,PO-2023-1468,PO1468,VEND096,Gates Corporation,2023-04-03,2023-04-18,EUR,106530.5,1937.85,0,5,5326.52,111857.02,Paid,Paid,2023-04-05,OCR Workflow,2023-04-03T00:00:00Z,EMP024,2023-04-05,Passed,,89.5,INV-02323.pdf,Three-way match completed.
2324,INVREC02324,INV-02324,PO-2026-1361,PO1361,VEND068,Securitas AB,2026-09-29,2026-10-29,EUR,91435.28,0,0,20,18287.06,109722.34,Paid,Paid,2026-10-01,OCR Workflow,2026-09-29T00:00:00Z,EMP027,2026-10-01,Passed,,93.9,INV-02324.pdf,Payment pending approval.
2325,INVREC02325,INV-02325,PO-2024-0446,PO0446,VEND097,Goodyear Tire & Rubber,2024-11-19,2025-01-18,GBP,206933.77,0,0,20,41386.75,248320.52,Paid,Paid,2024-11-26,Manual Entry,2024-11-19T00:00:00Z,EMP030,2024-11-24,Passed,,89,INV-02325.pdf,Three-way match completed.
2326,INVREC02326,INV-02326,PO-2026-0763,PO0763,VEND089,DeWalt Industrial Tool Co.,2026-10-19,2026-12-03,INR,466102.03,0,2343.7,18,83898.37,552344.1,Paid,Paid,2026-10-30,System Integration,2026-10-19T00:00:00Z,EMP020,2026-10-25,Passed,,96.8,INV-02326.pdf,Ready for payment.
2327,INVREC02327,INV-02327,PO-2026-1111,PO1111,VEND040,SAP SE,2026-03-02,2026-03-02,INR,94977.64,0,4693.1,5,4748.88,104419.62,Rejected,Unpaid,None,OCR Workflow,2026-03-02T00:00:00Z,EMP017,2026-03-05,Passed,,94.3,INV-02327.pdf,Ready for payment.
2328,INVREC02328,INV-02328,PO-2023-1417,PO1417,VEND082,Grainger Inc.,2023-12-07,2024-02-05,GBP,120812.37,5042.72,0,0,0,120812.37,Paid,Paid,2023-12-20,OCR Workflow,2023-12-07T00:00:00Z,EMP013,2023-12-11,Passed,,89.9,INV-02328.pdf,Matched successfully against PO.
2329,INVREC02329,INV-02329,PO-2023-0867,PO0867,VEND007,Staples Inc.,2023-12-06,2024-01-05,EUR,244014.45,0,3047.64,5,12200.72,259262.81,Paid,Paid,2023-12-07,System Integration,2023-12-06T00:00:00Z,EMP028,2023-12-10,Passed,,98.1,INV-02329.pdf,Payment pending approval.
2330,INVREC02330,INV-02330,PO-2024-1007,PO1007,VEND057,Ernst & Young LLP,2024-02-10,2024-02-25,INR,317673.22,0,2968.1,5,15883.66,336524.98,Rejected,Unpaid,None,Manual Entry,2024-02-10T00:00:00Z,EMP039,2024-02-13,Passed,,85.5,INV-02330.pdf,Payment pending approval.
2331,INVREC02331,INV-02331,PO-2024-1296,PO1296,VEND076,Comcast Business,2024-11-10,2024-12-25,GBP,251573.81,0,3673.44,10,25157.38,280404.63,Rejected,Unpaid,None,Manual Entry,2024-11-10T00:00:00Z,EMP009,2024-11-11,Passed,,92.5,INV-02331.pdf,Ready for payment.
2332,INVREC02332,INV-02332,PO-2024-1104,PO1104,VEND001,ABCD & CO,2025-01-10,2025-02-09,SEK,430691.89,0,0,18,77524.54,508216.43,Paid,Paid,2025-01-27,System Integration,2025-01-10T00:00:00Z,EMP006,2025-01-11,Passed,,86.4,INV-02332.pdf,Payment pending approval.
2333,INVREC02333,INV-02333,PO-2026-1162,PO1162,VEND006,Amazon Business,2026-10-29,2026-12-28,SEK,329479.11,0,1722.99,20,65895.82,397097.92,Pending,Unpaid,None,Manual Entry,2026-10-29T00:00:00Z,None,None,Pending Approval,,92.8,INV-02333.pdf,Ready for payment.
2334,INVREC02334,INV-02334,PO-2026-0982,PO0982,VEND029,Rockwell Automation,2026-11-11,2026-12-11,USD,300649.81,0,2190.06,5,15032.49,317872.36,Rejected,Unpaid,None,System Integration,2026-11-11T00:00:00Z,EMP032,2026-11-13,Passed,,90.9,INV-02334.pdf,Ready for payment.
2335,INVREC02335,INV-02335,PO-2023-1464,PO1464,VEND017,Pinnacle Partners,2023-04-29,2023-06-28,CHF,67805.47,2704.66,2615.63,5,3390.27,73811.37,Paid,Paid,2023-05-04,System Integration,2023-04-29T00:00:00Z,EMP014,2023-05-04,Passed,,86.1,INV-02335.pdf,Invoice under review.
2336,INVREC02336,INV-02336,PO-2023-0302,PO0302,VEND071,Waste Management Inc.,2023-09-26,2023-10-11,EUR,129368.25,0,819.08,18,23286.28,153473.61,Paid,Paid,2023-10-04,System Integration,2023-09-26T00:00:00Z,EMP006,2023-09-28,Passed,,87.3,INV-02336.pdf,Invoice under review.
2337,INVREC02337,INV-02337,PO-2025-0387,PO0387,VEND036,Kuehne + Nagel,2025-07-12,2025-08-11,INR,437164.49,16534.99,0,18,78689.61,515854.1,Paid,Paid,2025-07-13,OCR Workflow,2025-07-12T00:00:00Z,EMP035,2025-07-17,Passed,,91.1,INV-02337.pdf,Invoice under review.
2338,INVREC02338,INV-02338,PO-2025-0900,PO0900,VEND069,ADT Inc.,2025-09-26,2025-10-26,EUR,382763.37,0,0,10,38276.34,421039.71,Rejected,Unpaid,None,OCR Workflow,2025-09-26T00:00:00Z,EMP010,2025-10-01,Passed,,88.2,INV-02338.pdf,Payment pending approval.
2339,INVREC02339,INV-02339,PO-2023-0414,PO0414,VEND010,Tech Solutions Ltd,2023-09-10,2023-10-10,USD,452550.35,0,0,5,22627.52,475177.87,Paid,Paid,2023-09-11,Manual Entry,2023-09-10T00:00:00Z,EMP020,2023-09-12,Passed,,91.4,INV-02339.pdf,Matched successfully against PO.
2340,INVREC02340,INV-02340,PO-2023-1225,PO1225,VEND074,Verizon Business Group,2023-12-30,2024-01-29,EUR,367869.71,0,0,20,73573.94,441443.65,Paid,Paid,2024-01-06,OCR Workflow,2023-12-30T00:00:00Z,EMP027,2024-01-02,Passed,,85,INV-02340.pdf,Matched successfully against PO.
2341,INVREC02341,INV-02341,PO-2025-0781,PO0781,VEND064,Aramark Corporation,2025-07-15,2025-08-14,EUR,193677.37,4994.27,0,5,9683.87,203361.24,Paid,Paid,2025-07-30,Manual Entry,2025-07-15T00:00:00Z,EMP023,2025-07-18,Passed,,99.8,INV-02341.pdf,Matched successfully against PO.
2342,INVREC02342,INV-02342,PO-2025-0807,PO0807,VEND071,Waste Management Inc.,2025-10-26,2025-11-25,EUR,389170.39,0,261.46,10,38917.04,428348.89,Paid,Paid,2025-11-03,System Integration,2025-10-26T00:00:00Z,EMP037,2025-10-28,Passed,,99.7,INV-02342.pdf,Invoice under review.
2343,INVREC02343,INV-02343,PO-2025-1276,PO1276,VEND064,Aramark Corporation,2025-08-03,2025-09-17,EUR,329470.8,0,0,18,59304.74,388775.54,Pending,Unpaid,None,Manual Entry,2025-08-03T00:00:00Z,None,None,Pending Approval,,87.8,INV-02343.pdf,Three-way match completed.
2344,INVREC02344,INV-02344,PO-2023-0133,PO0133,VEND021,Johnson Controls,2023-02-04,2023-04-05,USD,453862.38,0,0,10,45386.24,499248.62,Rejected,Unpaid,None,System Integration,2023-02-04T00:00:00Z,EMP011,2023-02-08,Passed,,95.3,INV-02344.pdf,Payment pending approval.
2345,INVREC02345,INV-02345,PO-2024-0977,PO0977,VEND017,Pinnacle Partners,2024-08-30,2024-09-29,CHF,399133.37,0,0,10,39913.34,439046.71,Paid,Paid,2024-09-15,OCR Workflow,2024-08-30T00:00:00Z,EMP037,2024-09-06,Passed,,93.6,INV-02345.pdf,Matched successfully against PO.
2346,INVREC02346,INV-02346,PO-2025-0623,PO0623,VEND060,Boston Consulting Group,2025-03-04,2025-04-18,SEK,445967.83,0,0,5,22298.39,468266.22,Paid,Paid,2025-03-19,System Integration,2025-03-04T00:00:00Z,EMP032,2025-03-09,Passed,,93.6,INV-02346.pdf,Payment pending approval.
2347,INVREC02347,INV-02347,PO-2026-0072,PO0072,VEND014,Modern Office Co,2026-11-20,2026-12-05,USD,122154.31,5899.24,4179.58,0,0,126333.89,Pending,Unpaid,None,OCR Workflow,2026-11-20T00:00:00Z,None,None,Pending Approval,,98.8,INV-02347.pdf,Matched successfully against PO.
2348,INVREC02348,INV-02348,PO-2025-0042,PO0042,VEND048,Cummins Inc.,2025-09-07,2025-10-07,EUR,197424.98,0,0,18,35536.5,232961.48,Paid,Paid,2025-09-11,System Integration,2025-09-07T00:00:00Z,EMP037,2025-09-14,Passed,,87.5,INV-02348.pdf,Three-way match completed.
2349,INVREC02349,INV-02349,PO-2024-1440,PO1440,VEND049,Parker Hannifin Corporation,2025-01-08,2025-02-07,USD,483847.13,0,0,5,24192.36,508039.49,Paid,Paid,2025-01-11,System Integration,2025-01-08T00:00:00Z,EMP023,2025-01-11,Passed,,99.6,INV-02349.pdf,Three-way match completed.
2350,INVREC02350,INV-02350,PO-2024-1000,PO1000,VEND038,Penske Logistics,2024-12-19,2025-02-17,SEK,96365.87,0,1614.03,18,17345.86,115325.76,Pending,Unpaid,None,OCR Workflow,2024-12-19T00:00:00Z,None,None,Pending Approval,,99.3,INV-02350.pdf,Payment pending approval.
2351,INVREC02351,INV-02351,PO-2026-0682,PO0682,VEND093,Regal Beloit Corporation,2026-07-31,2026-08-30,CHF,365607.91,5009.42,0,0,0,365607.91,Paid,Paid,2026-08-18,System Integration,2026-07-31T00:00:00Z,EMP026,2026-08-01,Passed,,91.7,INV-02351.pdf,Invoice under review.
2352,INVREC02352,INV-02352,PO-2024-0711,PO0711,VEND008,DHL Express,2024-07-14,2024-08-13,INR,287481.39,8902.09,4726.41,0,0,292207.8,Paid,Paid,2024-07-30,Manual Entry,2024-07-14T00:00:00Z,EMP009,2024-07-21,Passed,,96.3,INV-02352.pdf,Matched successfully against PO.
2353,INVREC02353,INV-02353,PO-2024-1324,PO1324,VEND062,Accenture PLC,2024-05-14,2024-07-13,USD,460418.64,0,0,10,46041.86,506460.5,Paid,Paid,2024-05-30,OCR Workflow,2024-05-14T00:00:00Z,EMP024,2024-05-20,Passed,,97.1,INV-02353.pdf,Payment pending approval.
2354,INVREC02354,INV-02354,PO-2023-1063,PO1063,VEND033,Maersk Line,2023-07-13,2023-08-12,SEK,415056.22,0,0,5,20752.81,435809.03,Rejected,Unpaid,None,Manual Entry,2023-07-13T00:00:00Z,EMP006,2023-07-15,Passed,,95,INV-02354.pdf,Three-way match completed.
2355,INVREC02355,INV-02355,PO-2025-0252,PO0252,VEND024,Schneider Electric,2025-03-10,2025-03-10,USD,68184.17,2838.06,0,20,13636.83,81821,Paid,Paid,2025-03-10,System Integration,2025-03-10T00:00:00Z,EMP034,2025-03-16,Passed,,85,INV-02355.pdf,Matched successfully against PO.
2356,INVREC02356,INV-02356,PO-2026-1499,PO1499,VEND027,Honeywell International,2026-05-16,2026-05-31,SEK,299662.49,0,0,18,53939.25,353601.74,Paid,Paid,2026-05-26,Manual Entry,2026-05-16T00:00:00Z,EMP025,2026-05-18,Passed,,88.4,INV-02356.pdf,Ready for payment.
2357,INVREC02357,INV-02357,PO-2024-0678,PO0678,VEND086,W.W. Grainger International,2024-11-27,2025-01-26,EUR,201128.63,0,1942.9,20,40225.73,243297.26,Paid,Paid,2024-12-17,OCR Workflow,2024-11-27T00:00:00Z,EMP003,2024-12-02,Passed,,93.7,INV-02357.pdf,Ready for payment.
2358,INVREC02358,INV-02358,PO-2023-1155,PO1155,VEND092,Baldor Electric Company,2023-12-03,2023-12-03,CHF,453101.72,5981.34,4480.46,0,0,457582.18,Paid,Paid,2023-12-03,Manual Entry,2023-12-03T00:00:00Z,EMP013,2023-12-07,Passed,,91.3,INV-02358.pdf,Three-way match completed.
2359,INVREC02359,INV-02359,PO-2023-0176,PO0176,VEND057,Ernst & Young LLP,2023-05-01,2023-06-15,INR,349410.14,5461.18,0,20,69882.03,419292.17,Paid,Paid,2023-05-07,OCR Workflow,2023-05-01T00:00:00Z,EMP003,2023-05-03,Passed,,88.5,INV-02359.pdf,Matched successfully against PO.
2360,INVREC02360,INV-02360,PO-2026-1274,PO1274,VEND042,"VMware, Inc.",2026-11-29,2026-12-29,SEK,251824.19,0,0,10,25182.42,277006.61,Pending,Unpaid,None,OCR Workflow,2026-11-29T00:00:00Z,None,None,Pending Approval,,95.7,INV-02360.pdf,Payment pending approval.
2361,INVREC02361,INV-02361,PO-2023-0418,PO0418,VEND066,Jones Lang LaSalle,2023-08-24,2023-10-08,CHF,67023.53,1996.23,0,10,6702.35,73725.88,Paid,Paid,2023-09-11,OCR Workflow,2023-08-24T00:00:00Z,EMP019,2023-08-27,Passed,,87.5,INV-02361.pdf,Payment pending approval.
2362,INVREC02362,INV-02362,PO-2024-0895,PO0895,VEND061,Bain & Company,2024-07-18,2024-09-16,INR,319942.89,9313.48,4661.2,10,31994.29,356598.38,Paid,Paid,2024-07-20,System Integration,2024-07-18T00:00:00Z,EMP025,2024-07-22,Passed,,92.6,INV-02362.pdf,Ready for payment.
2363,INVREC02363,INV-02363,PO-2024-1443,PO1443,VEND062,Accenture PLC,2024-11-06,2025-01-05,USD,21933.49,0,0,18,3948.03,25881.52,Pending,Unpaid,None,Manual Entry,2024-11-06T00:00:00Z,None,None,Pending Approval,,85.1,INV-02363.pdf,Matched successfully against PO.
2364,INVREC02364,INV-02364,PO-2025-0625,PO0625,VEND095,SKF Group,2025-07-15,2025-08-14,GBP,56636.04,906.19,4233.71,5,2831.8,63701.55,Pending,Unpaid,None,System Integration,2025-07-15T00:00:00Z,None,None,Pending Approval,,93.9,INV-02364.pdf,Three-way match completed.
2365,INVREC02365,INV-02365,PO-2025-1215,PO1215,VEND025,ABB Ltd,2025-05-15,2025-06-14,GBP,163703.96,0,0,18,29466.71,193170.67,Pending,Unpaid,None,System Integration,2025-05-15T00:00:00Z,None,None,Pending Approval,,92.1,INV-02365.pdf,Matched successfully against PO.
